,Equity(0 [A]),Equity(1 [AAL]),Equity(3 [AAPL]),Equity(4 [ABBV]),Equity(6 [ABT]),Equity(7 [ACN]),Equity(8 [ADBE]),Equity(17 [AET]),Equity(19 [AGN]),Equity(20 [AIG]),Equity(30 [ALXN]),Equity(31 [AMAT]),Equity(35 [AMGN]),Equity(37 [AMT]),Equity(38 [AMZN]),Equity(41 [ANTM]),Equity(44 [APA]),Equity(45 [APC]),Equity(50 [ATVI]),Equity(52 [AVGO]),Equity(55 [AXP]),Equity(58 [BA]),Equity(59 [BAC]),Equity(60 [BAX]),Equity(62 [BBY]),Equity(66 [BIIB]),Equity(70 [BMY]),Equity(74 [C]),Equity(75 [CA]),Equity(78 [CAT]),Equity(82 [CBS]),Equity(85 [CELG]),Equity(90 [CHK]),Equity(92 [CHTR]),Equity(98 [CMCSA]),Equity(100 [CMG]),Equity(106 [COG]),Equity(109 [COP]),Equity(110 [COST]),Equity(113 [CRM]),Equity(114 [CSCO]),Equity(116 [CSX]),Equity(121 [CVS]),Equity(122 [CVX]),Equity(124 [D]),Equity(125 [DAL]),Equity(126 [DE]),Equity(132 [DIS]),Equity(133 [DISCA]),Equity(147 [EBAY]),Equity(154 [EMR]),Equity(155 [EOG]),Equity(160 [ESRX]),Equity(167 [EXC]),Equity(173 [FB]),Equity(175 [FCX]),Equity(176 [FDX]),Equity(188 [FOXA]),Equity(192 [GE]),Equity(194 [GILD]),Equity(197 [GM]),Equity(198 [GOOG]),Equity(199 [GOOGL]),Equity(204 [GS]),Equity(207 [HAL]),Equity(211 [HCA]),Equity(214 [HD]),Equity(215 [HES]),Equity(220 [HON]),Equity(230 [HUM]),Equity(231 [IBM]),Equity(235 [ILMN]),Equity(238 [INTC]),Equity(244 [ISRG]),Equity(251 [JNJ]),Equity(253 [JPM]),Equity(261 [KMI]),Equity(263 [KO]),Equity(264 [KORS]),Equity(265 [KR]),Equity(268 [L]),Equity(275 [LLY]),Equity(276 [LMT]),Equity(279 [LOW]),Equity(282 [LUV]),Equity(284 [LYB]),Equity(285 [M]),Equity(291 [MAT]),Equity(292 [MCD]),Equity(294 [MCK]),Equity(296 [MDLZ]),Equity(297 [MDT]),Equity(298 [MET]),Equity(299 [MGM]),Equity(305 [MO]),Equity(306 [MON]),Equity(307 [MOS]),Equity(308 [MPC]),Equity(309 [MRK]),Equity(312 [MSFT]),Equity(316 [MU]),Equity(317 [MYL]),Equity(322 [NEM]),Equity(323 [NFLX]),Equity(326 [NKE]),Equity(329 [NOV]),Equity(339 [O]),Equity(342 [ORCL]),Equity(344 [OXY]),Equity(351 [PEP]),Equity(352 [PFE]),Equity(361 [PM]),Equity(367 [PRGO]),Equity(370 [PSX]),Equity(374 [PXD]),Equity(375 [PYPL]),Equity(376 [QCOM]),Equity(381 [REGN]),Equity(395 [SBUX]),Equity(397 [SCHW]),Equity(402 [SLB]),Equity(417 [SWKS]),Equity(422 [T]),Equity(426 [TGT]),Equity(428 [TJX]),Equity(430 [TMO]),Equity(437 [TWX]),Equity(438 [TXN]),Equity(440 [UAA]),Equity(441 [UAL]),Equity(445 [UNH]),Equity(447 [UNP]),Equity(448 [UPS]),Equity(450 [USB]),Equity(451 [UTX]),Equity(452 [V]),Equity(455 [VIAB]),Equity(456 [VLO]),Equity(465 [WBA]),Equity(468 [WFC]),Equity(472 [WMB]),Equity(473 [WMT]),Equity(478 [WYNN]),Equity(483 [XOM])
2014-01-21 00:00:00+00:00,125.717,29.521,72.15,43.063,35.579,77.214,60.85,67.149,181.796,46.803,142.58,16.406,107.09,76.775,407.05,80.797,78.087,77.87,16.151,52.011,84.658,125.717,16.05,34.83,21.171,286.199,48.63,49.998,49.655,79.061,56.721,84.275,24.488,133.5,24.645,525.57,38.302,59.087,101.618,60.95,19.723,24.686,62.975,100.515,75.421,30.019,80.016,70.242,80.6,21.303,60.161,82.086,74.6,23.471,58.51,33.161,137.516,30.436,22.646,75.421,25.802,,583.651,163.059,46.425,49.655,73.045,71.998,82.121,92.681,161.77,141.2,22.382,146.459,83.088,51.914,30.043,34.532,77.2,17.119,47.91,49.052,135.695,44.468,20.531,68.978,25.802,16.406,82.995,163.639,31.845,54.138,40.999,25.802,31.11,104.632,43.125,38.347,44.979,32.349,23.12,46.45,24.022,46.958,34.951,63.534,19.723,35.811,72.0,72.809,26.544,68.73,151.386,67.622,179.201,,65.278,295.7,34.272,25.805,81.605,29.68,54.138,50.972,56.639,112.831,54.757,39.048,42.39,47.91,68.119,76.122,86.403,37.456,103.503,56.138,73.695,44.862,54.972,40.945,30.735,67.383,191.287,84.403
2014-01-22 00:00:00+00:00,128.113,30.041,72.471,42.271,34.624,77.641,61.77,67.484,181.365,46.534,140.75,16.452,111.688,76.582,404.54,80.045,78.124,80.297,16.103,52.975,85.162,128.113,16.183,34.92,22.503,286.236,48.826,50.046,49.477,78.224,57.738,84.99,25.118,135.0,24.844,515.95,39.105,59.182,100.574,61.14,19.732,24.85,63.759,100.574,75.975,30.731,79.371,71.293,80.48,21.405,59.65,83.293,74.69,23.775,57.51,32.465,137.661,30.579,22.387,75.975,25.195,,584.313,163.511,47.134,49.477,72.809,72.183,82.574,93.146,156.464,144.73,22.137,146.373,83.344,51.396,30.589,34.515,79.75,17.044,49.18,49.061,137.941,44.403,20.984,68.356,25.195,16.452,82.82,164.736,31.845,53.937,40.859,25.195,31.218,102.152,42.634,38.014,44.562,32.134,23.65,45.91,23.606,47.675,34.833,63.888,19.732,35.689,72.792,72.748,26.578,68.894,153.201,67.798,183.448,,65.555,295.38,34.248,25.805,81.713,30.032,53.937,50.783,55.679,112.586,55.78,39.724,41.995,49.18,68.343,76.294,86.771,37.329,104.52,56.394,75.275,44.05,55.14,41.095,30.353,66.948,188.151,83.872
2014-01-23 00:00:00+00:00,125.397,30.185,73.084,42.09,34.042,76.296,60.88,66.872,179.184,45.535,137.94,16.331,110.997,76.454,399.87,79.747,77.256,79.491,16.036,51.956,83.331,125.397,15.909,34.549,22.555,290.31,48.06,48.908,49.447,77.211,56.721,84.275,24.905,133.46,24.539,503.45,39.007,58.732,99.734,60.08,19.49,24.668,63.114,98.87,75.948,30.412,78.673,70.8,80.08,21.614,58.258,82.057,74.43,23.936,56.63,31.675,135.668,30.264,22.241,75.948,24.646,,581.846,160.753,46.733,49.447,72.845,71.518,81.405,93.195,156.876,144.1,21.98,146.333,81.948,50.397,30.295,33.944,80.29,17.03,48.43,48.664,132.516,44.775,20.473,66.26,24.646,16.331,83.204,167.347,31.845,53.536,40.034,24.646,31.11,100.327,41.964,37.952,44.779,32.246,23.64,45.26,24.361,55.531,34.468,62.686,19.49,35.849,71.559,72.379,26.357,68.362,151.338,67.886,179.211,,65.633,291.59,34.151,25.17,80.862,29.879,53.536,50.499,54.936,110.73,54.829,39.261,41.95,48.43,68.157,78.838,85.851,36.681,103.368,55.247,74.561,44.309,54.616,40.813,30.587,66.601,184.97,83.092
2014-01-24 00:00:00+00:00,121.262,29.271,71.756,41.16,33.268,73.805,59.09,65.878,173.334,44.286,133.64,15.996,107.126,73.094,387.6,78.316,76.174,77.774,16.036,50.509,81.256,121.262,15.522,33.868,21.647,279.839,45.379,47.568,48.066,75.195,55.477,80.61,24.886,131.42,24.224,492.48,38.753,57.624,99.142,58.4,19.179,23.919,62.339,97.116,74.533,29.112,76.587,68.841,78.99,21.39,56.45,80.291,73.32,23.894,54.45,30.819,130.193,29.816,21.491,74.533,23.276,,563.654,157.825,45.334,48.066,71.865,70.455,80.199,93.01,154.224,138.62,21.7,136.92,80.066,49.165,29.816,33.598,80.07,16.881,46.13,47.755,130.112,44.477,20.088,64.692,23.276,15.996,82.427,168.658,31.105,52.122,38.539,23.276,31.052,99.506,40.501,36.859,45.109,32.917,22.92,44.31,24.08,55.154,33.956,60.94,19.179,34.871,70.423,71.501,25.575,66.692,149.026,65.459,172.221,,64.084,279.61,34.891,24.332,78.971,29.252,52.122,49.698,54.325,107.923,53.717,38.246,41.745,46.13,66.667,77.715,84.44,36.158,100.632,53.553,72.678,42.398,53.568,40.047,30.361,66.122,174.048,81.276
2014-01-27 00:00:00+00:00,121.892,29.059,72.338,40.333,33.014,73.778,58.36,65.706,174.811,43.758,129.82,15.576,106.435,72.754,386.28,78.91,75.028,77.16,16.036,50.472,80.107,121.892,15.39,33.988,21.283,274.567,44.292,47.066,48.761,79.663,55.277,78.135,24.081,136.92,24.266,489.31,38.282,57.009,99.982,57.08,19.006,23.864,62.247,97.233,72.906,28.625,76.999,68.396,77.3,20.803,56.675,78.627,73.35,23.834,53.55,30.462,127.648,29.606,21.595,72.906,23.276,,552.319,155.047,45.222,48.761,71.665,69.836,81.849,93.049,152.73,140.25,21.621,136.209,79.473,49.165,29.976,33.503,81.09,16.74,45.27,47.764,129.461,44.635,19.866,64.539,23.276,15.576,82.113,167.939,31.068,51.94,38.08,23.276,30.66,99.174,39.894,37.09,45.586,32.224,22.9,44.01,23.403,54.461,34.074,60.372,19.006,34.289,69.695,72.054,25.21,66.103,149.543,65.863,170.765,,63.323,270.74,34.532,23.899,78.756,28.881,51.94,49.689,54.654,107.845,53.34,37.97,41.465,45.27,66.713,77.521,83.423,36.068,102.423,52.335,72.347,42.857,53.727,40.091,30.291,65.882,172.867,81.336
2014-01-28 00:00:00+00:00,121.652,30.773,66.556,41.074,33.077,73.914,59.11,65.878,180.152,44.841,133.01,15.604,108.392,73.957,394.43,78.362,75.777,77.793,16.055,50.723,80.966,121.652,15.786,34.299,21.387,281.729,45.494,47.828,49.179,80.693,55.771,79.99,24.775,136.65,24.664,491.87,39.576,57.312,101.131,59.37,18.79,24.211,63.16,97.576,74.579,28.915,77.518,68.992,77.96,20.914,57.384,81.111,74.26,23.75,55.14,30.621,129.961,29.816,21.931,74.579,23.54,,563.243,156.516,45.073,49.179,71.302,70.963,81.994,93.03,151.828,144.53,21.778,136.513,79.615,49.745,30.169,33.624,81.85,17.147,46.03,47.852,130.57,43.668,20.541,65.348,23.54,15.604,82.209,170.153,31.179,52.059,38.633,23.54,30.677,99.58,40.295,36.944,45.881,32.438,23.05,44.7,23.867,58.109,34.458,60.372,18.79,34.862,70.671,72.282,25.855,66.128,153.181,66.021,173.976,,62.276,278.67,34.383,24.265,78.622,28.568,52.059,49.844,54.701,110.249,53.564,38.202,42.89,46.03,66.769,78.241,83.984,36.519,102.486,53.483,73.436,43.401,53.371,40.47,31.007,66.344,177.662,81.961
2014-01-29 00:00:00+00:00,115.166,31.755,65.801,41.005,32.605,73.023,58.46,65.047,176.826,44.369,133.73,15.586,107.018,73.038,384.2,79.357,74.88,77.966,16.267,50.12,79.948,115.166,15.739,34.249,20.738,281.554,44.737,46.362,48.96,79.079,54.84,79.23,25.155,138.24,24.53,484.5,39.693,56.975,99.23,57.96,18.704,23.855,62.081,96.874,73.821,27.998,76.927,67.525,78.37,20.532,56.804,79.864,73.71,23.826,53.53,30.415,127.552,29.301,21.784,73.821,22.787,,555.173,154.304,44.951,48.96,69.613,71.204,81.351,93.514,151.442,146.67,21.586,138.399,78.555,49.558,29.009,32.785,78.74,17.091,45.43,47.569,129.751,42.748,19.866,65.323,22.787,15.586,81.31,168.231,30.495,51.393,38.026,22.787,30.327,98.621,39.876,38.432,45.308,32.787,22.71,44.48,24.071,57.202,34.013,60.141,18.704,34.74,70.279,70.438,25.592,65.007,149.894,65.23,167.196,,61.524,281.54,33.299,23.745,78.21,28.653,51.393,48.983,53.854,109.69,52.865,38.024,42.61,45.43,66.35,77.856,83.563,35.816,101.955,52.553,72.285,44.439,52.884,40.144,30.945,65.837,174.706,81.498
2014-01-30 00:00:00+00:00,112.282,32.544,65.673,41.608,33.223,73.387,59.39,65.802,182.627,45.23,162.0,15.632,108.563,74.526,403.01,81.578,75.121,78.12,16.603,51.029,80.948,112.282,15.975,34.684,19.657,293.37,44.978,46.584,49.149,81.33,56.218,76.99,24.979,138.77,25.052,493.96,38.938,56.914,99.672,60.97,18.985,24.44,62.358,97.25,75.365,28.616,77.509,69.314,80.33,20.921,57.591,80.582,74.66,24.502,61.08,30.48,129.409,30.531,21.965,75.365,23.599,,569.452,156.13,46.108,49.149,69.84,70.714,83.127,95.113,152.266,150.82,21.639,138.783,79.085,49.977,29.196,33.018,80.39,17.04,46.43,47.005,130.905,43.24,20.454,66.516,23.599,15.632,81.877,172.066,30.44,51.986,38.75,23.599,29.428,98.87,40.099,38.867,46.437,32.966,23.45,45.55,23.325,57.81,35.041,60.652,18.985,35.144,70.663,71.194,26.195,64.72,152.059,64.685,171.882,,63.375,292.97,33.462,24.351,79.563,29.052,51.986,48.794,54.099,112.87,53.78,38.284,52.38,46.43,67.784,79.794,83.958,36.14,103.224,53.463,74.999,44.447,53.596,40.549,31.28,66.415,181.591,80.539
2014-01-31 00:00:00+00:00,111.155,32.304,65.781,42.4,33.341,72.623,59.19,65.305,184.868,44.378,158.73,15.67,106.821,74.25,358.69,79.942,74.178,77.391,16.478,50.646,79.452,111.155,15.805,34.199,20.366,288.172,44.515,45.745,49.923,81.95,55.79,75.965,24.914,137.0,25.172,551.96,39.193,56.222,99.345,60.53,18.928,24.567,62.422,93.225,74.561,28.644,76.954,68.737,79.78,20.929,57.038,80.15,74.69,24.511,62.57,30.48,128.974,30.34,21.646,74.561,23.844,,592.313,154.511,45.707,49.923,69.768,69.753,82.701,94.27,151.682,152.0,21.464,135.86,78.175,49.406,28.933,32.715,79.93,16.89,45.84,47.658,132.886,43.045,20.194,67.112,23.844,15.67,82.2,169.328,30.283,51.575,38.181,23.844,29.32,98.225,39.858,38.667,45.968,33.842,23.04,45.41,20.906,58.475,34.525,61.772,18.928,34.674,70.079,70.561,25.838,63.943,151.825,64.271,168.821,,64.205,288.59,33.094,23.899,78.452,28.758,51.575,48.768,53.958,113.017,53.295,38.024,54.055,45.84,67.3,78.893,83.475,35.789,102.63,52.144,73.294,44.179,53.68,39.924,31.545,66.353,195.928,78.971
2014-02-03 00:00:00+00:00,109.22,32.698,65.903,40.781,32.605,70.996,58.09,64.091,178.108,43.379,154.67,15.614,104.845,72.368,346.15,79.589,72.764,74.974,16.411,49.369,77.434,109.22,15.428,33.322,19.96,276.88,43.33,44.694,48.126,80.649,53.5,74.3,24.062,136.12,24.395,543.2,38.683,55.278,97.418,58.47,18.617,23.755,60.643,92.815,72.878,27.493,75.898,66.256,78.04,20.611,55.576,78.453,74.15,24.485,61.48,29.23,125.22,29.444,20.975,72.878,23.354,,568.469,150.462,45.073,48.126,68.17,68.302,80.453,93.359,148.437,151.01,20.948,133.723,76.681,48.469,28.346,32.179,76.67,16.553,43.82,46.466,130.095,42.403,19.693,65.791,23.354,15.614,81.196,166.017,29.654,49.888,36.632,23.354,28.396,96.455,39.849,37.464,45.196,32.626,22.81,43.65,20.344,57.768,33.591,60.734,18.617,33.678,69.815,68.99,26.008,61.692,148.324,62.75,164.723,,63.427,283.81,32.094,22.772,77.251,28.111,49.888,47.709,52.904,111.045,52.183,37.217,52.82,43.82,65.866,77.761,82.064,34.933,99.156,51.67,70.348,42.234,52.014,39.123,30.641,64.558,188.764,77.163
2014-02-04 00:00:00+00:00,108.297,32.785,66.857,41.298,32.968,70.986,59.72,64.282,181.033,44.064,156.21,15.632,103.974,72.653,347.95,79.338,72.551,76.758,16.257,50.065,78.499,108.297,15.428,33.523,19.709,284.061,43.597,45.118,48.185,80.719,54.983,75.755,24.572,138.86,24.742,540.59,40.791,55.148,98.045,60.96,18.833,24.056,60.938,92.557,75.827,28.017,76.193,67.26,78.03,20.815,55.412,81.77,73.37,24.435,62.75,29.098,126.168,30.092,21.164,75.827,23.687,,570.842,152.289,46.033,48.185,68.061,69.078,81.369,94.435,148.386,151.59,20.834,136.366,76.54,49.04,28.635,32.421,89.91,16.595,43.97,46.855,130.482,41.753,19.905,66.499,23.687,15.632,81.257,164.503,29.589,48.876,37.407,23.687,28.662,98.317,40.269,36.979,46.437,32.51,23.0,43.65,20.499,57.987,33.416,61.36,18.833,33.791,69.735,69.209,26.722,62.912,151.952,62.557,171.404,,62.726,287.23,32.997,23.234,78.111,28.244,48.876,47.459,52.707,110.878,52.936,36.669,52.325,43.97,65.652,78.444,82.301,35.231,98.202,51.929,71.08,41.707,52.369,39.422,31.101,64.62,192.44,77.137
2014-02-05 00:00:00+00:00,107.729,32.544,67.356,41.108,33.059,70.523,61.0,65.247,179.82,44.082,154.49,15.735,103.336,72.534,346.45,79.617,72.108,75.894,16.247,50.037,78.238,107.729,15.475,33.698,20.003,276.456,43.241,45.388,47.639,80.248,55.999,75.425,24.266,137.35,24.677,542.43,39.625,54.932,97.709,61.63,18.989,24.202,60.321,91.463,72.25,28.092,75.826,67.932,79.39,21.055,55.152,81.242,73.29,24.392,62.19,29.239,125.733,30.245,21.121,72.25,23.168,,573.369,151.027,45.949,47.639,68.324,68.986,81.215,92.729,149.588,150.78,20.768,138.366,77.123,49.272,28.278,32.534,91.34,16.586,43.61,46.519,132.428,42.338,19.866,66.132,23.168,15.735,81.685,163.706,29.663,49.906,37.329,23.168,28.305,98.778,40.037,36.562,46.454,32.036,23.31,43.44,20.199,57.774,33.458,60.364,18.989,33.781,69.855,69.736,26.272,62.928,149.504,62.143,174.435,,62.605,281.9,32.922,23.032,77.189,28.387,49.906,47.416,54.362,111.113,53.519,36.741,52.435,43.61,65.941,78.164,82.187,35.231,97.13,52.188,71.374,40.09,54.148,39.211,31.046,64.745,188.836,76.76
2014-02-06 00:00:00+00:00,108.856,33.372,67.747,41.28,33.332,71.386,61.34,64.913,178.881,44.156,157.4,15.884,104.234,73.222,354.59,80.481,73.864,75.674,16.517,51.168,80.079,108.856,15.749,33.593,20.513,277.452,43.633,46.536,48.037,81.88,57.282,74.955,22.599,136.5,24.978,544.47,39.468,55.659,101.025,61.7,19.43,24.677,60.938,92.924,70.724,28.906,76.48,71.529,81.94,21.39,55.308,84.036,73.98,24.925,62.16,29.662,126.575,30.655,21.491,70.724,23.775,,581.775,152.279,47.339,48.037,69.141,70.511,82.62,93.65,150.772,150.06,21.183,138.263,78.422,50.406,28.609,32.897,91.5,17.199,45.03,46.519,133.617,43.315,20.203,67.419,23.775,15.884,82.872,167.376,30.227,49.925,38.041,23.775,28.896,99.82,41.241,37.015,46.662,32.358,24.11,43.49,20.335,58.272,33.89,60.989,19.43,34.505,70.807,69.71,26.435,63.918,142.881,64.456,179.649,,63.358,287.03,33.795,23.592,79.294,28.767,49.925,48.096,55.868,112.321,53.69,36.974,53.085,45.03,65.987,79.291,83.046,35.861,98.517,53.011,72.071,40.79,55.43,39.698,31.997,64.7,195.279,77.488
2014-02-07 00:00:00+00:00,112.716,34.345,68.694,42.107,33.814,73.259,62.88,63.804,184.114,45.35,163.63,16.005,106.776,73.791,361.08,78.715,75.232,76.892,18.893,52.438,81.303,112.716,15.871,33.998,21.24,290.845,44.835,47.587,47.997,82.787,57.481,78.44,22.766,137.5,25.26,549.29,38.546,56.239,100.831,61.55,19.585,24.878,61.242,93.575,72.804,29.617,77.491,71.633,82.76,21.474,56.389,85.612,74.38,24.882,64.319,30.424,127.465,30.741,21.698,72.804,24.275,,590.542,152.449,48.467,47.997,69.405,71.314,84.451,92.981,152.999,156.9,21.373,139.226,79.562,50.53,28.916,32.828,94.22,16.974,45.54,46.952,136.602,42.841,20.656,68.876,24.275,16.005,83.728,169.891,30.44,50.691,38.448,24.275,29.387,102.097,41.456,37.521,47.53,32.698,24.51,45.08,20.828,61.425,34.449,61.821,19.585,34.947,72.496,70.438,26.761,65.669,142.15,65.318,184.515,,64.37,299.79,34.578,23.746,80.181,28.967,50.691,48.501,55.905,115.599,54.21,37.62,54.59,45.54,66.443,80.097,83.598,36.032,99.669,53.681,73.133,42.208,57.059,40.221,32.27,65.526,200.01,78.161
2014-02-10 00:00:00+00:00,112.841,34.258,69.925,42.676,33.796,72.705,63.78,62.772,184.652,45.23,170.11,16.07,108.033,74.838,360.87,78.641,74.631,77.621,18.623,52.197,82.555,112.841,15.777,34.199,21.837,293.075,46.43,47.568,48.632,82.465,57.567,78.31,22.849,137.62,25.126,548.09,37.948,55.901,100.663,61.04,19.723,24.714,61.703,93.275,74.866,29.205,78.207,72.949,82.38,21.157,56.216,84.496,74.7,24.849,63.548,30.311,125.646,30.655,21.577,74.866,24.118,,588.28,151.573,48.374,48.632,69.368,71.139,84.17,93.466,152.904,161.74,21.448,143.22,80.472,50.638,28.745,33.364,95.56,16.932,45.11,47.622,135.589,42.887,20.261,68.987,24.118,16.07,82.803,167.736,30.615,50.891,38.017,24.118,29.295,102.631,41.786,36.655,47.634,32.912,24.87,44.84,21.486,61.491,34.439,61.764,19.723,35.05,72.576,70.772,26.975,64.491,143.691,63.55,186.379,,64.612,304.0,34.935,23.901,79.769,29.185,50.891,48.656,55.745,116.424,53.995,37.988,54.115,45.11,64.935,79.137,83.037,36.104,100.452,53.383,73.713,41.162,56.769,40.354,31.88,65.535,200.389,77.247
2014-02-11 00:00:00+00:00,115.503,33.825,70.846,42.77,34.514,73.232,63.97,63.106,187.088,45.341,174.43,16.564,109.425,75.205,361.79,79.645,75.213,78.657,18.633,53.828,82.779,115.503,15.928,34.775,21.993,294.79,46.875,47.896,48.622,82.866,57.861,79.955,22.979,137.9,25.426,544.86,38.478,56.758,101.671,61.23,19.62,24.933,63.39,94.853,75.624,29.392,78.297,73.64,82.77,21.367,56.181,84.753,75.55,24.908,64.851,31.214,128.809,30.655,21.905,75.624,24.715,,596.932,154.765,50.211,48.622,69.632,72.303,85.357,94.241,155.114,161.1,21.607,142.149,82.151,51.253,28.873,33.425,96.22,17.353,44.01,48.099,138.742,43.482,20.55,69.6,24.715,16.564,83.222,169.949,30.763,51.493,38.957,24.715,29.254,102.576,42.803,37.517,48.337,33.248,24.71,45.49,22.164,61.998,35.06,62.258,19.62,35.557,73.304,71.343,27.326,65.023,144.188,65.151,180.128,,65.417,326.52,34.795,24.528,80.96,29.556,51.493,49.199,56.54,118.769,54.999,38.678,54.125,44.01,65.754,80.459,84.291,36.294,101.676,53.814,74.249,41.562,60.092,40.753,32.534,66.459,203.245,78.386
2014-02-12 00:00:00+00:00,114.349,33.401,70.841,43.545,34.796,73.832,65.14,62.265,185.836,45.378,175.86,16.685,110.301,75.086,349.25,78.316,75.121,78.35,18.883,54.634,83.191,114.349,15.805,34.609,21.534,297.758,47.08,48.185,48.732,83.922,58.764,80.27,22.914,137.57,25.537,545.74,37.85,56.455,101.786,61.48,19.741,25.006,63.178,94.394,75.809,29.13,77.796,73.754,82.86,21.571,56.692,84.938,75.94,24.722,64.45,30.828,128.664,31.055,21.87,75.809,24.784,,595.182,153.927,49.54,48.732,70.158,72.1,85.475,92.613,155.58,158.94,21.678,146.123,81.665,51.334,28.779,33.312,96.01,17.356,44.49,47.481,139.939,43.408,20.444,70.401,24.784,16.685,82.829,169.852,30.699,51.457,39.051,24.784,29.079,100.871,42.821,37.401,47.73,33.511,24.89,45.65,21.787,61.275,35.122,62.604,19.741,35.773,73.776,71.554,27.095,64.188,145.203,64.755,179.639,,66.109,320.38,34.519,24.683,80.656,30.535,51.457,49.035,56.7,119.28,55.188,38.831,53.98,44.49,65.4,80.98,84.177,36.348,102.045,54.356,75.231,41.405,61.233,40.771,31.701,66.601,200.373,78.593
2014-02-13 00:00:00+00:00,115.572,33.724,71.966,43.365,35.215,74.314,67.04,62.839,187.46,45.887,180.0,17.579,112.052,75.728,357.2,79.301,74.825,78.187,19.018,54.764,83.078,115.572,15.805,34.679,21.353,302.901,47.65,48.089,49.655,83.87,61.386,82.37,23.099,128.91,24.486,557.65,38.066,56.611,102.672,63.13,19.239,24.987,64.045,94.798,76.317,29.336,76.856,73.744,79.3,21.606,56.196,85.112,76.6,25.115,67.33,31.186,128.732,30.741,21.913,76.317,25.038,,601.807,154.454,49.857,49.655,70.44,72.691,85.693,93.999,156.961,163.77,21.81,147.513,81.789,51.789,28.635,33.433,98.41,17.431,45.1,47.624,140.714,43.371,20.435,71.04,25.038,17.579,83.326,170.551,31.438,51.612,39.153,25.038,29.37,101.295,42.509,38.014,47.816,33.637,24.91,46.19,22.774,62.364,35.482,62.538,19.239,36.102,73.84,69.973,27.172,64.843,147.046,65.986,178.971,,66.126,326.98,34.884,24.905,80.862,30.526,51.612,48.957,56.738,120.634,54.802,39.225,54.29,45.1,66.304,80.885,84.641,36.276,102.516,54.327,75.624,42.596,62.141,40.762,31.825,66.957,200.518,78.895
2014-02-14 00:00:00+00:00,116.161,33.132,71.908,43.692,35.297,74.65,68.34,66.127,187.704,45.322,180.55,17.756,111.772,76.38,357.35,81.616,77.071,78.206,19.047,53.837,83.172,116.161,15.758,34.589,21.439,302.597,48.434,47.761,49.417,84.254,61.719,81.965,23.275,129.35,24.825,554.11,38.095,57.329,102.929,62.8,19.49,25.134,64.432,95.616,75.079,29.327,76.847,75.004,80.83,21.547,56.169,85.835,76.75,25.405,67.09,31.741,129.554,31.074,22.172,75.079,25.469,,603.262,154.134,49.959,49.417,70.748,73.458,85.765,97.109,158.558,164.33,21.859,146.276,81.965,51.896,28.737,33.676,98.46,17.567,44.5,48.265,143.435,43.966,20.531,71.978,25.469,17.756,83.606,170.483,31.54,51.867,39.45,25.469,29.612,100.935,42.643,39.147,48.112,33.646,25.08,46.1,23.064,62.215,35.577,62.933,19.49,35.689,76.633,68.568,27.378,65.784,145.602,67.118,184.754,,65.988,323.99,35.042,24.567,81.39,30.421,51.867,48.639,56.38,121.459,55.394,39.333,53.0,44.5,68.455,81.564,85.237,36.744,103.031,54.8,76.311,43.335,60.634,40.895,31.81,67.339,201.478,81.207
2014-02-18 00:00:00+00:00,116.58,33.035,72.172,44.321,35.406,75.087,68.66,66.05,197.086,46.423,181.06,17.653,112.765,76.683,353.65,81.355,77.006,80.153,19.181,54.106,83.191,116.58,15.541,34.694,21.621,308.763,48.666,47.626,49.496,84.262,62.983,82.92,23.914,131.5,24.747,552.86,38.88,57.189,102.273,63.73,19.36,25.024,64.819,94.967,77.482,28.934,76.184,75.335,80.33,21.696,55.551,87.271,76.68,25.67,67.3,31.731,128.461,31.494,22.094,77.482,25.302,,607.314,155.01,50.482,49.496,70.421,74.345,85.53,99.124,158.127,170.4,21.863,148.029,81.444,52.199,28.677,32.413,98.84,17.671,43.66,49.2,143.268,43.64,20.271,72.711,25.302,17.653,83.815,172.308,31.605,51.238,39.983,25.302,29.52,101.415,42.759,39.143,48.328,33.717,25.42,48.3,23.432,62.407,35.643,62.916,19.36,35.68,77.049,68.647,27.326,65.473,152.293,66.631,189.321,,65.399,332.78,34.547,25.214,81.552,30.231,51.238,48.925,56.795,121.272,55.394,39.467,53.73,43.66,68.743,80.731,84.58,36.699,102.914,54.815,76.552,44.1,60.41,40.895,31.584,66.93,203.073,81.173
